['httpswwweventbritecomsupportarticlesen_ustroubleshootingeventbriteprivacypolicy'],4
['sumo'],4
"['analytics', 'software', 'provides', 'u', 'anonymous', 'information', 'website', 'visitor']",4
['httpshelpsumocomhcenusarticles218958727privacypolicy'],4
['element451'],4
"['outreach', 'engagement', 'event', 'special', 'offer']",4
['httpselement451comprivacypolicy'],4
"['cooky', 'collection', 'technology']",5
['cooky'],5
"['cooky', 'text', 'file', 'stored', 'computer', 'accessible', 'website', 'create']",5
"['website', 'may', 'use', 'cooky', 'keep', 'logged', 'secure', 'area', 'website', 'andor', 'keep', 'track', 'preference', 'interact', 'certain', 'service', 'may', 'disable', 'cooky', 'browser', 'however', 'website', 'may', 'work', 'properly']",5
"['log', 'file']",0
"['website', 'automatically', 'gather', 'anonymous', 'information', 'visitor', 'including', 'ip', 'address', 'browser', 'type', 'time', 'date', 'webpage', 'visit', 'information', 'collected', 'include', 'personally', 'identifiable', 'detail', 'used', 'improve', 'service', 'administer', 'website']",0
"['protecting', 'information']",0
"['method', 'transmitting', 'internet', 'storing', 'electronic', 'data', '100', 'secure', 'site', 'measure', 'place', 'help', 'protect', 'loss', 'misuse', 'alteration', 'information', 'control']",0
"['email', 'marketing']",0
"['use', 'email', 'marketing', 'platform', 'communicate', 'audience', 'prospective', 'student', 'event', 'attendee', 'enrolled', 'student', 'staff', 'faculty', 'member', 'alumnus', 'corporate', 'sponsor', 'email', 'sent', 'platform', 'include', 'physical', 'address', 'office', 'sending', 'email', 'functioning', 'unsubscribe', 'optout', 'link', 'may', 'also', 'contact', 'office', 'marketing', 'communication', 'directly', 'see', 'contact', 'section', 'optout', 'provide', 'feedback', 'email', 'marketing', 'campaign']",0
"['social', 'medium', 'presence']",0
"['share', 'content', 'social', 'medium', 'liking', 'u', 'facebook', 'interacting', 'u', 'linkedin', 'instagram', 'tweeting', 'u', 'twitter', 'social', 'network', 'record', 'done', 'may', 'set', 'cookie', 'purpose']",0
"['wish', 'optout', 'social', 'interaction', 'please', 'refer', 'specific', 'social', 'medium', 'platform', 'instruction']",0
"['external', 'website', 'link']",0
"['timetotime', 'link', 'external', 'website', 'neither', 'control', 'cornell', 'university', 'responsible', 'content', 'privacy', 'practice', 'web', 'accessibility', 'need', 'website']",0
"['special', 'notice', 'eu', 'resident']",0
"['located', 'within', 'european', 'economic', 'area', 'european', 'union', 'norway', 'liechtenstein', 'iceland', 'acknowledge', 'right', 'granted', 'general', 'data', 'protection', 'regulation', 'gdpr']",0
"['right', 'may', 'include']",0
"['right', 'access', 'information', 'held', 'u']",0
"['right', 'correct', 'inaccurate', 'incorrect', 'information']",0
"['right', 'erasure', 'information', 'longer', 'necessary', 'u', 'retain']",0
"['right', 'restrict', 'processing', 'personal', 'information', 'specific', 'situation']",0
"['right', 'object', 'processing', 'information', 'including', 'sending', 'communication', 'may', 'considered', 'directmarketing', 'material']",0
"['right', 'object', 'automated', 'decisionmaking', 'profiling', 'applicable']",0
"['right', 'complain', 'supervisory', 'authority', 'jurisdiction', 'within', 'eu']",0
"['please', 'contact', 'u', 'question', 'concern', 'wish', 'exercise', 'right', 'gdprcornelledu']",0
"['contact', 'information']",0
"['question', 'concern', 'regarding', 'privacy', 'notice', 'applies', 'website']",0
"['cornell', 'tech']",0
"['office', 'external', 'relation']",0
"['2', 'west', 'loop', 'rd', '3rd', 'floor']",0
"['new', 'york', 'ny', '10044']",0
['externalrelationstechcornelledu'],0
"['question', 'privacy', 'notice', 'privacy', 'practice', 'describes', 'please', 'contact', 'privacycornelledu']",0
[],0
[],0
['news'],0
"['career', 'management']",0
['job'],0
['discover'],0
['contact'],0
['café'],0
['give'],0
"['built', 'cornell', 'tech']",0
['resource'],0
"['term', 'condition']",0
"['privacy', 'policy']",0
['accessibility'],0
"['safety', 'security']",0
"['connect', 'u']",0
"['email', 'address']",0
['subscribe'],0
"['iframe', 'contains', 'logic', 'required', 'handle', 'ajax', 'powered', 'gravity', 'form']",0
"['follow', 'facebook']",0
"['follow', 'twitter']",0
"['follow', 'youtubeplay']",0
"['follow', 'linkedin']",0
"['follow', 'instagram']",0
"['2', 'west', 'loop', 'road', 'new', 'york', 'ny', '10044']",0
"['2019', 'cornell', 'tech', 'right', 'reserved']",0
